address,price,bedrooms,bathrooms_per_bedroom,full_bathrooms_filled,half_bathrooms,type,size_sqft,lot_size,lot_size_fixedunits
8150 Pechavez St Las Vegas NV 89131,400000,5,0.6,3,0,Single Family Home,3973,0.24,10454.0
10768 Windrose Point Ave Las Vegas NV 89144,335000,3,0.666666666667,2,0,Single Family Home,1833,6969.0,6969.0
3177 Bel Air Dr Las Vegas NV 89109,270000,3,0.666666666667,2,0,Single Family Home,1754,3484.0,3484.0
9197 Vintage Wine Ave Las Vegas NV 89148,235000,3,0.666666666667,2,1,Single Family Home,1935,4791.0,4791.0
2000 N Fashion Show Dr Unit 3018 Las Vegas NV 89109,255000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,534,,
5598 Grinding Rock Way Las Vegas NV 89122,199900,3,0.666666666667,2,1,Single Family Home,1954,3484.0,3484.0
15560 Landy St Las Vegas NV 89124,199000,2,1.0,2,0,Single Family Home,1462,1.82,79279.0
7752 Scoby Ct Las Vegas NV 89147,169990,3,0.666666666667,2,1,Single Family Home,1575,6098.0,6098.0
1116 Chapman Dr Las Vegas NV 89104,115000,3,0.666666666667,2,0,Single Family Home,1179,6969.0,6969.0
9009 Gentle Rain Way Las Vegas NV 89117,349500,4,0.5,2,1,Single Family Home,3031,6098.0,6098.0
4524 Casa Sencia St Las Vegas NV 89121,214900,5,0.4,2,1,Single Family Home,2357,0.23,10019.0
3657 Evening Fog St Las Vegas NV 89129,175000,3,0.666666666667,2,1,Single Family Home,1485,3049.0,3049.0
7905 Morning Gallop Ct Las Vegas NV 89131,300000,4,0.5,2,1,Single Family Home,2902,8712.0,8712.0
Las Vegas NV 89148,269950,3,1.33333333333,4,0,Single Family Home,2144,7405.0,7405.0
2987 Pay Less Ct Las Vegas NV 89115,129000,3,0.666666666667,2,1,Single Family Home,1577,3920.0,3920.0
528 Wardelle St # 101 Las Vegas NV 89101,89900,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,1002,1306.0,1306.0
3761 Monument St Las Vegas NV 89121,117000,4,0.75,3,0,Condo/Townhome/Row Home/Co-Op,2025,3920.0,3920.0
1830 N Pecos Rd Unit 150 North Las Vegas NV 89115,36000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,675,,
9101 Alta Dr Unit 601 Las Vegas NV 89145,2325000,4,1.25,5,1,Condo/Townhome/Row Home/Co-Op,4792,,
5415 W Harmon Ave Unit 1117 Las Vegas NV 89103,109998,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1204,2613.0,2613.0
39 E Agate Ave Unit 504 Las Vegas NV 89123,164888,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1155,,
2600 W Harmon Ave # 8047 Las Vegas NV 89158,587000,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,841,,
10164 Birch Bluff Ln Las Vegas NV 89145,227900,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1392,3484.0,3484.0
6164 Pine Villa Ave Unit 202 Las Vegas NV 89108,95000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1342,1350.0,1350.0
9457 Las Vegas Blvd S Unit 87 Las Vegas NV 89123,40000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,528,522.0,522.0
10414 Melon Cactus St Las Vegas NV 89141,164990,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1002,2613.0,2613.0
7250 Diamond Canyon Ln Apt 104 Las Vegas NV 89149,160000,2,1.5,3,0,Condo/Townhome/Row Home/Co-Op,1614,,
3956 Voxna St Las Vegas NV 89119,54900,1,2.0,2,0,Condo/Townhome/Row Home/Co-Op,1178,1306.0,1306.0
917 Boulder Mesa Dr Unit 201 Las Vegas NV 89128,70000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,912,,
222 Karen Ave Unit 408 Las Vegas NV 89109,395000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1657,,
9965 Government Point Way Unit 102 Las Vegas NV 89183,150000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1423,871.0,871.0
9580 W Reno Ave Unit 120 Las Vegas NV 89148,50000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,884,,
2600 W Harmon Ave # 9046 Las Vegas NV 89158,349900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,545,,
557 Yacht Harbor Dr # 711 Las Vegas NV 89145,130000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1058,3659.0,3659.0
3750 Las Vegas Blvd S Unit 2906 Las Vegas NV 89158,1299000,1,2.0,2,1,Condo/Townhome/Row Home/Co-Op,1675,,
2747 Paradise Rd Unit 1103 Las Vegas NV 89109,449000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,2195,,
3356 Loma Linda Ln Las Vegas NV 89121,130000,4,0.5,2,1,Condo/Townhome/Row Home/Co-Op,1800,1742.0,1742.0
6418 Burns Allen Ave Unit 101 Las Vegas NV 89122,105000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1218,1306.0,1306.0
2079 Via Firenze Henderson NV 89044,211900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1696,2178.0,2178.0
62 E Serene Ave Unit 201 Las Vegas NV 89123,159500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1279,,
1908 Desert Falls Ct Unit 107 Las Vegas NV 89128,55000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,707,,
43 E Agate Ave Unit 201 Las Vegas NV 89123,114000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,786,,
10986 Sospel Pl Las Vegas NV 89141,240000,3,1.0,3,0,Condo/Townhome/Row Home/Co-Op,2190,3484.0,3484.0
9050 W Warm Springs Rd Unit 2003 Las Vegas NV 89148,102060,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,972,,
200 W Sahara Ave Unit 309 Las Vegas NV 89102,185000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,999,,
7900 Greycrest Ct # 9914 Las Vegas NV 89145,104900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1266,,
4310 Maneilly Dr Las Vegas NV 89110,65000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,952,871.0,871.0
5324 Swenson St # 60 Las Vegas NV 89119,136000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,862,871.0,871.0
7812 Bluewater Dr Las Vegas NV 89128,269900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1735,2613.0,2613.0
3375 E Tompkins Ave Unit 113 Las Vegas NV 89121,89000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1071,1306.0,1306.0
Las Vegas NV 89109,95000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,897,,
5668 Big Sea St Las Vegas NV 89110,59000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1029,4356.0,4356.0
2480 Old Forge Ln Apt 70 Las Vegas NV 89121,68888,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1020,,
222 Karen Ave Unit 3608 Las Vegas NV 89109,785000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1657,,
6800 E Lake Mead Blvd Unit 2018 Las Vegas NV 89156,59000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,931,,
Las Vegas NV 89146,84900,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,1164,1568.0,1568.0
697 Oakmont Ave Unit 3308 Las Vegas NV 89109,73500,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,793,,
1912 Via Firenze Henderson NV 89044,215250,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1736,2178.0,2178.0
3953 Danny Melamed Ave Unit 202 Las Vegas NV 89110,47500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,895,,
125 E Harmon Ave # 2607 Las Vegas NV 89109,120000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,520,,
6832 Elm Creek Dr Unit 101 Las Vegas NV 89108,89900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1137,,
Las Vegas NV 89142,54900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,896,,
350 S Durango Dr Unit 201 Las Vegas NV 89145,130000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1188,,
5429 Centurion Ct Unit 203 Las Vegas NV 89122,56500,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,806,,
3066 Tarpon Dr Unit 201 Las Vegas NV 89120,85000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1190,1176.0,1176.0
730 S Royal Crest Cir Unit 421 Las Vegas NV 89169,129900,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1549,,
615 S Royal Crest Cir Unit 10 Las Vegas NV 89169,39900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,624,,
44 E Serene Ave Unit 406 Las Vegas NV 89123,199900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1395,1393.0,1393.0
1508 Ben Or St Unit 101 Las Vegas NV 89110,60000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,895,,
4525 Dean Martin Dr Unit 2501 Las Vegas NV 89103,899999,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,2469,,
4303 Lynnann Dr Las Vegas NV 89110,65000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,952,871.0,871.0
10204 Amber Hue Ln Las Vegas NV 89144,226900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1873,3049.0,3049.0
Las Vegas NV 89169,145000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,692,,
5171 N Pioneer Way Las Vegas NV 89149,320000,2,0.5,1,0,Single Family Home,1116,1.07,46609.0
253 Ski Trail Rd Las Vegas NV 89124,850000,4,0.75,3,1,Single Family Home,4700,0.32,13939.0
408 Crestview Dr Las Vegas NV 89124,795000,3,1.0,3,1,Single Family Home,3638,0.27,11761.0
7964 Diamond Rock Way Unit 201 Las Vegas NV 89128,74900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1136,3049.0,3049.0
5217 Whispering Robin Ln Las Vegas NV 89124,1950000,5,0.6,3,1,Single Family Home,5220,0.8,34848.0
210 E Flamingo Rd Unit: 215 Las Vegas NV 89169,135000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,974,,
4134 E Patrick Ln Las Vegas NV 89120,239000,1,1.0,1,0,Single Family Home,440,0.58,25265.0
4381 W Flamingo Rd Unit: 3002 Las Vegas NV 89103,650000,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,1220,,
3761 Viking Garden Cir Las Vegas NV 89121,104000,2,1.0,2,0,Single Family Home,1373,8189.0,8189.0
2776 Jupiter Creek St Las Vegas NV 89156,80000,3,0.666666666667,2,0,Single Family Home,1630,5880.0,5880.0
27 Eagles Landing Ln Las Vegas NV 89141,10500000,6,1.0,6,2,Single Family Home,13489,0.93,40511.0
9117 Blue Raven Ave Las Vegas NV 89143,127000,4,0.75,3,0,Single Family Home,1954,3484.0,3484.0
416 Lakehurst Rd Las Vegas NV 89145,100000,5,0.4,2,0,Single Family Home,2673,9975.0,9975.0
6357 Violet Blossom Dr Las Vegas NV 89108,49995,2,1.0,2,0,Single Family Home,1033,4617.0,4617.0
7121 Oakwood Pines Ct Las Vegas NV 89166,174500,4,0.75,3,0,Single Family Home,2214,4791.0,4791.0
212 Star Cluster Cir Las Vegas NV 89145,72000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1534,1611.0,1611.0
62 E Serene Av Unit: 418 Las Vegas NV 89123,101800,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1134,,
9222 Cowboy Rain Dr Las Vegas NV 89178,173000,3,1.0,3,1,Single Family Home,1864,2178.0,2178.0
600 Falcon Ln Las Vegas NV 89107,55000,3,0.666666666667,2,0,Single Family Home,1700,8668.0,8668.0
2218 Toiyabe St Las Vegas NV 89156,48000,2,0.5,1,0,Mfd/Mobile Home,500,6011.0,6011.0
10108 Rising Tree St Las Vegas NV 89183,139000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1510,2178.0,2178.0
9709 Red Horse St Las Vegas NV 89143,128900,3,0.666666666667,2,1,Single Family Home,1851,3920.0,3920.0
7648 Hope Valley St Las Vegas NV 89139,135000,4,0.5,2,1,Single Family Home,2039,3484.0,3484.0
376 Tierras Blancos Ct Las Vegas NV 89138,388000,4,0.75,3,1,Single Family Home,3418,0.3,13068.0
2060 Rancho Lake Dr Unit: 105 Las Vegas NV 89108,43000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,730,1001.0,1001.0
4794 Farlington Dr Las Vegas NV 89147,89900,3,0.666666666667,2,0,Single Family Home,1212,4312.0,4312.0
3010 Soft Horizon Way Las Vegas NV 89135,525000,3,1.0,3,1,Single Family Home,3455,9888.0,9888.0
8181 Royal Lilly Ct Las Vegas NV 89139,104000,3,0.666666666667,2,1,Single Family Home,1398,3920.0,3920.0
6463 Mahogany Peak Ave Las Vegas NV 89110,175000,4,0.75,3,0,Single Family Home,2390,8712.0,8712.0
5843 Stoneborough St Las Vegas NV 89113,140000,3,0.666666666667,2,0,Single Family Home,1282,5096.0,5096.0
4142 Hallendale Dr Las Vegas NV 89147,195000,4,0.75,3,0,Single Family Home,1968,6316.0,6316.0
8104 Via Del Cerro Ct Las Vegas NV 89117,450700,3,1.0,3,1,Single Family Home,4541,0.42,18295.0
Las Vegas NV 89148,59750,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1139,,
1200 Benicia Hills St Las Vegas NV 89144,375000,4,0.5,2,1,Single Family Home,3116,6969.0,6969.0
Las Vegas NV 89110,95000,3,1.0,3,0,Single Family Home,1718,4181.0,4181.0
902 Single Tree Dr Las Vegas NV 89123,100000,3,0.666666666667,2,0,Single Family Home,1309,4268.0,4268.0
2291 Orchard Valley Dr Las Vegas NV 89142,97000,4,0.75,3,0,Single Family Home,1940,5445.0,5445.0
7230 Mountain Moss Dr Las Vegas NV 89147,139900,4,0.5,2,0,Single Family Home,1509,6011.0,6011.0
9037 San Marin St Las Vegas NV 89123,180000,4,0.5,2,1,Single Family Home,3274,6141.0,6141.0
2424 Sunup Dr Las Vegas NV 89134,199999,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1179,2787.0,2787.0
6416 Tanager Way Las Vegas NV 89103,81000,4,0.5,2,0,Single Family Home,1918,7361.0,7361.0
3501 Villa Knolls South Dr Las Vegas NV 89120,28000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,1026,871.0,871.0
5682 Moccasin Point St Las Vegas NV 89148,163000,4,0.5,2,1,Single Family Home,1531,2178.0,2178.0
9317 Red Rose Ave Las Vegas NV 89129,135000,3,0.666666666667,2,0,Single Family Home,1254,4573.0,4573.0
6365 Azurelyn Ave Las Vegas NV 89122,118000,3,0.666666666667,2,1,Single Family Home,1522,3484.0,3484.0
10482 Badger Ravine St Las Vegas NV 89178,197000,3,0.666666666667,2,1,Single Family Home,2103,3049.0,3049.0
8140 N Torrey Pines Dr Las Vegas NV 89131,499000,4,0.75,3,0,Single Family Home,2770,0.79,34412.0
605 Iron Stirrup Ave Las Vegas NV 89081,115000,4,0.75,3,1,Single Family Home,2344,5662.0,5662.0
Las Vegas NV 89113,31500,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,685,,
10280 W La Mancha Ave Las Vegas NV 89149,1595000,6,0.666666666667,4,1,Single Family Home,5362,2.06,89734.0
4186 Yakima Ave Las Vegas NV 89121,94800,3,0.666666666667,2,0,Single Family Home,1620,8799.0,8799.0
Las Vegas NV 89131,109500,4,0.5,2,1,Single Family Home,1930,4965.0,4965.0
509 Twin Lakes Dr Las Vegas NV 89107,45000,3,0.666666666667,2,0,Single Family Home,1276,7143.0,7143.0
9284 Orchid Pansy Ave Las Vegas NV 89148,114900,3,0.666666666667,2,1,Single Family Home,1847,3659.0,3659.0
3640 Starlight Evening St Las Vegas NV 89129,220000,4,0.5,2,1,Single Family Home,1902,3049.0,3049.0
257 Beesley Dr Las Vegas NV 89110,475000,5,0.8,4,0,Single Family Home,3565,0.8,34848.0
8304 Woodland Prairie Ave Las Vegas NV 89129,175000,4,0.5,2,1,Single Family Home,2812,6621.0,6621.0
Las Vegas NV 89169,227000,4,0.734790828853,3,0,Multi-Family Home,3336,6969.0,6969.0
509 Mckellar Cir Las Vegas NV 89119,190000,4,0.734790828853,3,0,Multi-Family Home,2520,4356.0,4356.0
2746 Jennydiane Dr Las Vegas NV 89121,210000,4,0.734790828853,3,0,Multi-Family Home,3112,1306.0,1306.0
1401 Rexford Pl Las Vegas NV 89104,165000,2,0.734790828853,1,0,Multi-Family Home,2186,6534.0,6534.0
3324 Thomas Ave Las Vegas NV 89030,117500,2,0.734790828853,1,0,Multi-Family Home,1850,5227.0,5227.0
1216 E St Louis Ave Las Vegas NV 89104,185000,2,0.734790828853,1,0,Multi-Family Home,1940,6969.0,6969.0
5168 Garden Ln Las Vegas NV 89119,220000,4,0.734790828853,3,0,Multi-Family Home,3844,,
1400 Henry Dr Las Vegas NV 89110,180000,4,0.734790828853,3,0,Multi-Family Home,3080,9147.0,9147.0
Las Vegas NV 89108,159000,4,0.734790828853,3,0,Multi-Family Home,2808,6969.0,6969.0
1023 Laurel Ave Las Vegas NV 89104,110000,2,0.734790828853,1,0,Multi-Family Home,1200,6534.0,6534.0
1108 N Jones Blvd Las Vegas NV 89108,199995,4,0.734790828853,3,0,Multi-Family Home,2808,7840.0,7840.0
1205 Phillips Ave Las Vegas NV 89104,154995,2,0.734790828853,1,0,Multi-Family Home,1826,7405.0,7405.0
6236 Bellota Dr Las Vegas NV 89108,255000,4,0.734790828853,3,0,Multi-Family Home,3892,7405.0,7405.0
1401 Henry Dr Las Vegas NV 89110,210000,3,0.734790828853,2,0,Multi-Family Home,3084,9583.0,9583.0
Las Vegas NV 89169,231000,4,0.734790828853,3,0,Multi-Family Home,3336,7840.0,7840.0
Las Vegas NV 89169,226000,4,0.734790828853,3,0,Multi-Family Home,3336,6969.0,6969.0
5184 Escondido St Las Vegas NV 89119,198000,4,0.734790828853,3,0,Multi-Family Home,3536,9583.0,9583.0
1665 D St Las Vegas NV 89106,74900,2,0.734790828853,1,0,Multi-Family Home,1646,6969.0,6969.0
713 N 10Th St Las Vegas NV 89101,150000,2,0.734790828853,1,0,Multi-Family Home,2600,6969.0,6969.0
2200 Benmore St Las Vegas NV 89108,239000,4,0.734790828853,3,0,Multi-Family Home,3976,,
4717 Sand Creek Ave Las Vegas NV 89103,227000,4,0.734790828853,3,0,Multi-Family Home,3688,9583.0,9583.0
1720 W Bonanza Rd Las Vegas NV 89106,125000,4,0.734790828853,3,0,Multi-Family Home,640,1481.0,1481.0
Las Vegas NV 89108,157000,4,0.734790828853,3,0,Multi-Family Home,2808,7840.0,7840.0
2929 Stewart Ave Las Vegas NV 89101,164900,4,0.734790828853,3,0,Multi-Family Home,3880,8276.0,8276.0
6951 Issac Ave Las Vegas NV 89156,149000,4,0.734790828853,3,0,Multi-Family Home,4080,6969.0,6969.0
6979 Issac Ave Las Vegas NV 89156,210000,4,0.734790828853,3,0,Multi-Family Home,3260,6969.0,6969.0
2908 Marlin Ave Las Vegas NV 89101,235000,4,0.734790828853,3,0,Multi-Family Home,3880,7840.0,7840.0
528 Albert Ave Las Vegas NV 89119,199900,4,0.734790828853,3,0,Multi-Family Home,2924,8276.0,8276.0
531 N 15Th St Las Vegas NV 89101,120000,2,0.734790828853,1,0,Multi-Family Home,1564,8276.0,8276.0
1800 E Bonanza Rd Las Vegas NV 89101,200000,2,0.734790828853,1,0,Multi-Family Home,2418,8276.0,8276.0
121 Paul Ave Las Vegas NV 89106,39000,2,0.734790828853,1,0,Multi-Family Home,1646,6969.0,6969.0
Las Vegas NV 89101,300000,4,0.734790828853,3,0,Multi-Family Home,4325,6098.0,6098.0
629 N 11Th St Las Vegas NV 89101,185000,4,0.734790828853,3,0,Multi-Family Home,3268,6969.0,6969.0
1630 N Lamont St Las Vegas NV 89115,199900,4,0.734790828853,3,0,Multi-Family Home,3772,0.29,12632.0
3145 N Walnut Rd Las Vegas NV 89115,154900,4,0.734790828853,3,0,Multi-Family Home,3168,3.56,155074.0
4561 Carriage Park Dr Las Vegas NV 89121,204900,4,0.734790828853,3,0,Multi-Family Home,3672,2178.0,2178.0
3361 Athens St Las Vegas NV 89169,195000,4,0.734790828853,3,0,Multi-Family Home,3336,7840.0,7840.0
632 N 10Th St Las Vegas NV 89101,229000,4,0.734790828853,3,0,Multi-Family Home,2109,6969.0,6969.0
383 N 14Th St Las Vegas NV 89101,105000,2,0.734790828853,1,0,Multi-Family Home,536,6098.0,6098.0
4663 Elk Springs Ave Las Vegas NV 89103,199900,4,0.734790828853,3,0,Multi-Family Home,3688,9583.0,9583.0
6232 Bellota Dr Las Vegas NV 89108,255000,4,0.734790828853,3,0,Multi-Family Home,3892,7405.0,7405.0
2909 Stewart Ave Las Vegas NV 89101,249000,4,0.734790828853,3,0,Multi-Family Home,3880,7840.0,7840.0
2912 Marlin Ave Las Vegas NV 89101,259000,4,0.734790828853,3,0,Multi-Family Home,3880,7840.0,7840.0
6969 Appleton Dr Las Vegas NV 89156,219000,4,0.734790828853,3,0,Multi-Family Home,4072,6969.0,6969.0
4433 Chessie Ct Las Vegas NV 89147,499000,4,0.734790828853,3,0,Multi-Family Home,4310,9583.0,9583.0
604 W Washington Ave Las Vegas NV 89106,49000,2,0.734790828853,1,0,Multi-Family Home,1050,6969.0,6969.0
5232 Pebble Beach Blvd # Bl Las Vegas NV 89108,199995,4,0.734790828853,3,0,Multi-Family Home,3196,7405.0,7405.0
2210 Pardee Pl Las Vegas NV 89104,169995,2,0.734790828853,1,0,Multi-Family Home,1786,6969.0,6969.0
Las Vegas NV 89103,235000,4,0.734790828853,3,0,Multi-Family Home,3688,0.31,13504.0
4020 E Carey Ave Las Vegas NV 89115,255000,4,0.734790828853,3,0,Multi-Family Home,3794,0.26,11326.0
609 N 14Th St Las Vegas NV 89101,159888,2,0.734790828853,1,0,Multi-Family Home,1680,6098.0,6098.0
1620 N Lamont St Las Vegas NV 89115,229900,4,0.734790828853,3,0,Multi-Family Home,3772,8712.0,8712.0
829 N Bruce St Las Vegas NV 89101,155000,4,0.734790828853,3,0,Multi-Family Home,3082,6969.0,6969.0
5247 Greene Ln Las Vegas NV 89119,155000,4,0.734790828853,3,0,Multi-Family Home,1370,,
5148 Greene Ln Las Vegas NV 89119,195000,4,0.734790828853,3,0,Multi-Family Home,3748,3920.0,3920.0
2920 Marlin Ave Las Vegas NV 89101,175000,4,0.734790828853,3,0,Multi-Family Home,3508,7840.0,7840.0
2912 Poplar Ave Las Vegas NV 89101,175000,4,0.734790828853,3,0,Multi-Family Home,3880,7840.0,7840.0
2920 Poplar Ave Las Vegas NV 89101,175000,4,0.734790828853,3,0,Multi-Family Home,3880,7840.0,7840.0
2916 Poplar Ave Las Vegas NV 89101,175000,4,0.734790828853,3,0,Multi-Family Home,3880,7840.0,7840.0
2221 N Jones Blvd Las Vegas NV 89108,295000,4,0.734790828853,3,0,Multi-Family Home,4108,7840.0,7840.0
2217 N Jones Blvd Las Vegas NV 89108,295000,4,0.734790828853,3,0,Multi-Family Home,4108,7840.0,7840.0
900 H St Las Vegas NV 89106,140000,4,0.734790828853,3,0,Multi-Family Home,1534,6969.0,6969.0
2925 Stewart Ave Las Vegas NV 89101,175000,4,0.734790828853,3,0,Multi-Family Home,3880,8276.0,8276.0
1413 W Bartlett Av Las Vegas NV 89106,65000,3,0.734790828853,2,0,Multi-Family Home,880,7840.0,7840.0
1650 N Lamont St Las Vegas NV 89115,228000,4,0.734790828853,3,0,Multi-Family Home,3936,0.29,12632.0
205 Jackson Ave Las Vegas NV 89106,165000,4,0.734790828853,3,0,Multi-Family Home,1672,6534.0,6534.0
631 Desert Ln Las Vegas NV 89106,199000,4,0.734790828853,3,0,Multi-Family Home,3144,8276.0,8276.0
2689 Mcleod Dr Las Vegas NV 89121,299999,4,0.734790828853,3,0,Multi-Family Home,4326,8712.0,8712.0
6232 Ilanos Ln Las Vegas NV 89108,230000,4,0.734790828853,3,0,Multi-Family Home,3952,7405.0,7405.0
824 W Washington Av Las Vegas NV 89106,149900,3,0.734790828853,2,0,Multi-Family Home,837,7405.0,7405.0
412 S Maryland Pw Las Vegas NV 89101,289000,4,0.734790828853,3,0,Multi-Family Home,2836,6969.0,6969.0
1037 3327 Center Dr Las Vegas NV 89104,79000,4,0.734790828853,3,0,Multi-Family Home,1292,0.28,12197.0
7833 Painted Sunset Dr Las Vegas NV 89149,517000,3,1.0,3,0,Single Family Home,2608,9583.0,9583.0
121 Temple Wood Ct Las Vegas NV 89148,298888,3,0.666666666667,2,1,Single Family Home,2517,3920.0,3920.0
3150 Soft Breezes Dr Apt 1209 Las Vegas NV 89128,69990,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,690,,
309 Harvard St Las Vegas NV 89107,98000,2,1.0,2,0,Single Family Home,1481,5227.0,5227.0
5510 Alpine Pl Las Vegas NV 89107,280000,5,0.6,3,0,Single Family Home,3016,0.25,10890.0
3537 Buena Vista Dr Las Vegas NV 89121,110000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1284,2178.0,2178.0
317 Wild Plum Ln Las Vegas NV 89107,199000,3,0.666666666667,2,0,Single Family Home,2286,6534.0,6534.0
5687 Point Loma Ct Las Vegas NV 89122,206725,4,0.5,2,1,Single Family Home,1935,3049.0,3049.0
9208 Forest Manor Ct Las Vegas NV 89134,447000,5,0.6,3,0,Single Family Home,3103,8276.0,8276.0
10529 Early Heights Ct Las Vegas NV 89129,215000,4,0.5,2,0,Single Family Home,1757,5662.0,5662.0
5541 Palisades Quad Ave Las Vegas NV 89122,135000,3,0.666666666667,2,0,Single Family Home,1296,7840.0,7840.0
8093 Mosaic Harbor Ave Las Vegas NV 89117,350000,5,0.6,3,0,Single Family Home,3260,0.23,10019.0
4025 Keasberry Ave Las Vegas NV 89081,230000,4,0.75,3,1,Single Family Home,2864,6098.0,6098.0
2600 Cathedral Ln Las Vegas NV 89108,175000,3,0.666666666667,2,1,Single Family Home,2407,6098.0,6098.0
10856 Marandola St Las Vegas NV 89141,499000,6,0.666666666667,4,1,Single Family Home,3976,9147.0,9147.0
8459 Grobanite St Las Vegas NV 89131,399900,4,0.75,3,1,Single Family Home,3290,0.71,30928.0
11139 Mezzana St Las Vegas NV 89141,305000,4,0.75,3,0,Single Family Home,2943,4791.0,4791.0
6825 Rolling Oaks Ct Las Vegas NV 89131,289990,4,0.75,3,1,Single Family Home,2637,5662.0,5662.0
10167 Santa Lorena Ct Las Vegas NV 89147,229000,3,0.666666666667,2,1,Single Family Home,1514,2178.0,2178.0
